order_date,requested_delivery_date,Customer Country Code,Product Code,Description,order_type,Customer Order Code,value,Curr,items,Route
12.03.2010,01.09.2010,AT,L10850700,Parka Outdoor Lifestyle STD,VO,3200500862,41.65,EUR,5,AT0003
12.03.2010,01.09.2010,AT,L10850700,Parka Outdoor Lifestyle STD,VO,3200500864,8.33,EUR,1,AT0003
22.02.2010,01.07.2010,FR,L10850700,Parka Outdoor Lifestyle STD,VO,3200503347,35.2,EUR,4,FR0001
15.12.2009,30.09.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200464717,1336.5,RUB,3,RU0001
22.12.2009,03.09.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200466401,2227.5,RUB,5,RU0001
23.12.2009,03.09.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200466557,4982.12,RUB,11,RU0001
28.12.2009,10.12.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200467123,1782,RUB,4,RU0001
29.12.2009,30.06.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200467232,3831.3,RUB,9,RU0001
29.12.2009,30.09.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200467266,4900.5,RUB,11,RU0001
11.02.2010,07.10.2010,RU,L10850800,Parka Outdoor Lifestyle STD,VO,3200473542,3623.44,RUB,8,RU0001
25.03.2010,15.09.2010,AT,L10850800,Parka Outdoor Lifestyle STD,VO,3200483732,83.19,DKK,1,AT0003
12.01.2010,01.07.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200491852,104.7,CHF,5,CH0001
26.11.2009,15.07.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200491879,4362.59,CHF,220,CH0001
15.01.2010,06.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200491903,28.56,CHF,2,CH0001
19.01.2010,15.07.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200491997,63.9,CHF,3,CH0001
25.01.2010,06.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492026,14.28,CHF,1,CH0001
29.01.2010,06.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492055,28.56,CHF,2,CH0001
01.02.2010,07.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492073,66.06,CHF,3,CH0001
01.02.2010,31.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492075,65.7,CHF,3,CH0001
17.02.2010,03.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492332,66.06,CHF,3,CH0001
24.02.2010,20.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492480,114.24,CHF,6,CH0001
26.02.2010,06.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492517,14.28,CHF,1,CH0001
26.02.2010,20.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492522,88.08,CHF,4,CH0001
01.03.2010,10.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492550,20.23,CHF,1,CH0001
01.03.2010,20.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492554,68.19,CHF,3,CH0001
03.03.2010,20.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492610,20.23,CHF,1,CH0001
03.03.2010,12.10.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492629,76.16,CHF,4,CH0001
04.03.2010,04.10.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492641,14.28,CHF,1,CH0001
04.03.2010,01.10.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492647,135.66,CHF,6,CH0001
10.03.2010,23.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492777,23.8,CHF,1,CH0001
10.03.2010,01.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492812,57.12,CHF,3,CH0001
13.03.2010,04.10.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200492965,23.8,CHF,1,CH0001
22.03.2010,29.08.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200493144,28.56,CHF,2,CH0001
17.02.2010,15.09.2010,DE,L10850800,Parka Outdoor Lifestyle STD,VO,3200495294,42.96,EUR,4,DE0005
01.03.2010,01.09.2010,IT,L10850800,Parka Outdoor Lifestyle STD,VO,3200495383,54,EUR,6,IT0000
10.03.2010,03.09.2010,IT,L10850800,Parka Outdoor Lifestyle STD,VO,3200495815,72,EUR,10,IT0000
15.03.2010,03.09.2010,IT,L10850800,Parka Outdoor Lifestyle STD,VO,3200495965,25.2,EUR,3,IT0000
03.03.2010,01.10.2010,DE,L10850800,Parka Outdoor Lifestyle STD,VO,3200496149,105,EUR,10,DE0005
01.02.2010,01.09.2010,NL,L10850800,Parka Outdoor Lifestyle STD,VO,3200499592,75.24,EUR,9,BE0001
22.02.2010,01.07.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200503347,35.2,EUR,4,FR0001
22.02.2010,01.09.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200503402,53.4,EUR,6,FR0001
19.03.2010,01.08.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200504157,80,EUR,8,FR0001
18.03.2010,07.10.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200504169,30,EUR,3,FR0001
26.03.2010,02.09.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200504481,34.8,EUR,4,FR0001
12.04.2010,10.07.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200505177,37.6,EUR,4,FR0001
16.04.2010,03.08.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200505642,40,EUR,4,FR0001
20.04.2010,01.09.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200505996,0,EUR,\N,FR0001
12.04.2010,02.08.2010,FR,L10850800,Parka Outdoor Lifestyle STD,VO,3200518164,0,EUR,\N,FR0001
17.06.2010,10.09.2010,CH,L10850800,Parka Outdoor Lifestyle STD,VO,3200546502,68.55,CHF,3,CH0001
20.12.2009,03.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200465706,4791.6,RUB,11,RU0001
20.12.2009,03.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200465708,7128,RUB,16,RU0001
22.12.2009,14.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200466344,6496.8,RUB,15,RU0001
23.12.2009,03.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200466557,4982.12,RUB,11,RU0001
24.12.2009,30.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200466785,1722.6,RUB,4,RU0001
25.12.2009,24.08.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200466992,2351.25,RUB,5,RU0001
25.12.2009,24.08.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467005,2264.6,RUB,5,RU0001
28.12.2009,30.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467108,5227.2,RUB,12,RU0001
28.12.2009,23.08.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467123,2227.5,RUB,5,RU0001
28.12.2009,23.08.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467125,2202.75,RUB,5,RU0001
29.12.2009,07.12.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467138,3564,RUB,8,RU0001
29.12.2009,30.06.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467232,3831.3,RUB,9,RU0001
29.12.2009,30.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200467256,8563.6,RUB,20,RU0001
12.01.2010,23.08.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200468389,7128,RUB,16,RU0001
15.01.2010,30.09.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200468813,2227.5,RUB,5,RU0001
12.02.2010,01.11.2010,RU,L10850900,Parka Outdoor Lifestyle STD,VO,3200474032,3187.8,RUB,7,RU0001
01.03.2010,04.10.2010,NO,L10850900,Parka Outdoor Lifestyle STD,VO,3200478926,482.62,NOK,4,NO02FR
03.03.2010,12.11.2010,NO,L10850900,Parka Outdoor Lifestyle STD,VO,3200479351,483.55,NOK,4,NO02FR
25.03.2010,15.09.2010,AT,L10850900,Parka Outdoor Lifestyle STD,VO,3200483732,83.19,DKK,1,AT0003
18.01.2010,06.09.2010,CH,L10850900,Parka Outdoor Lifestyle STD,VO,3200491964,23.8,CHF,1,CH0001
28.01.2010,10.09.2010,CH,L10850900,Parka Outdoor Lifestyle STD,VO,3200492054,71.4,CHF,3,CH0001
11.02.2010,20.08.2010,CH,L10850900,Parka Outdoor Lifestyle STD,VO,3200492521,23.8,CHF,1,CH0001
04.03.2010,06.10.2010,AT,L10850900,Parka Outdoor Lifestyle STD,VO,3200500535,32.13,EUR,3,AT0003
15.03.2010,01.09.2010,FR,L10850900,Parka Outdoor Lifestyle STD,VO,3200503947,28.8,EUR,3,FR0001
26.03.2010,02.09.2010,FR,L10850900,Parka Outdoor Lifestyle STD,VO,3200504481,34.8,EUR,4,FR0001
31.03.2010,16.11.2010,FR,L10850900,Parka Outdoor Lifestyle STD,VO,3200504673,50,EUR,5,FR0001
23.12.2009,03.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200466557,4076.28,RUB,9,RU0001
24.12.2009,21.10.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200466870,443.02,RUB,1,RU0001
25.12.2009,24.08.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200466992,2351.25,RUB,5,RU0001
29.12.2009,01.10.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200467149,3118.5,RUB,7,RU0001
29.12.2009,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200467266,9801,RUB,22,RU0001
05.02.2010,13.10.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200472372,3247.2,RUB,8,RU0001
05.02.2010,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200472436,3247.2,RUB,8,RU0001
05.02.2010,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200472438,3247.2,RUB,8,RU0001
05.02.2010,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200472451,14256,RUB,36,RU0001
05.02.2010,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200472453,3247.2,RUB,8,RU0001
12.02.2010,01.11.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200474032,1821.6,RUB,4,RU0001
01.03.2010,30.09.2010,RU,L10852800,Parka Outdoor Lifestyle STD,VO,3200478778,3187.8,RUB,7,RU0001
04.03.2010,01.09.2010,FI,L10852800,Parka Outdoor Lifestyle STD,VO,3200480129,7.88,EUR,1,FI01FR
16.03.2010,30.08.2010,NO,L10852800,Parka Outdoor Lifestyle STD,VO,3200481416,97.48,NOK,1,NO02FR
15.02.2010,30.09.2010,SE,L10852800,Parka Outdoor Lifestyle STD,VO,3200486097,604.04,SEK,6,SE02FR
12.01.2010,01.07.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491852,83.76,CHF,4,CH0001
15.01.2010,06.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491883,14.28,CHF,1,CH0001
15.01.2010,06.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491905,23.8,CHF,1,CH0001
15.01.2010,06.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491924,17.85,CHF,1,CH0001
14.01.2010,20.08.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491945,40.46,CHF,2,CH0001
18.01.2010,06.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491949,0,CHF,\N,CH0001
19.01.2010,15.07.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200491995,85.2,CHF,4,CH0001
20.01.2010,01.08.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492002,188.46,CHF,9,CH0001
28.01.2010,10.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492054,47.6,CHF,2,CH0001
01.02.2010,31.08.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492075,109.5,CHF,5,CH0001
01.02.2010,31.08.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492304,60.69,CHF,3,CH0001
01.03.2010,10.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492550,20.23,CHF,1,CH0001
02.03.2010,20.08.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492583,20.23,CHF,1,CH0001
03.03.2010,15.09.2010,CH,L10852800,Parka Outdoor Lifestyle STD,VO,3200492632,40.46,CHF,2,CH0001
10.03.2010,03.09.2010,IT,L10852800,Parka Outdoor Lifestyle STD,VO,3200495815,57.6,EUR,8,IT0000
26.01.2010,01.09.2010,AT,L10852800,Parka Outdoor Lifestyle STD,VO,3200500057,8.33,EUR,1,AT0003
22.02.2010,15.10.2010,AT,L10852800,Parka Outdoor Lifestyle STD,VO,3200500235,32.13,EUR,3,AT0003
06.04.2010,23.08.2010,NL,L10852800,Parka Outdoor Lifestyle STD,VO,3200500301,94.05,EUR,9,BE0001
03.03.2010,13.11.2010,AT,L10852800,Parka Outdoor Lifestyle STD,VO,3200500506,117.81,EUR,11,AT0003
12.03.2010,01.09.2010,AT,L10852800,Parka Outdoor Lifestyle STD,VO,3200500862,33.32,EUR,4,AT0003
06.05.2010,15.11.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200503205,62.83,EUR,6,FR0001
06.05.2010,15.11.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200503205,7.33,EUR,1,FR0001
22.02.2010,01.09.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200503402,53.4,EUR,6,FR0001
18.03.2010,01.12.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200504172,29.1,EUR,3,FR0001
25.03.2010,15.11.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200504392,30,EUR,3,FR0001
26.03.2010,02.09.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200504481,26.1,EUR,3,FR0001
31.03.2010,16.11.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200504673,100,EUR,10,FR0001
12.04.2010,10.07.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200505177,37.6,EUR,4,FR0001
12.04.2010,01.12.2010,FR,L10852800,Parka Outdoor Lifestyle STD,VO,3200505539,40,EUR,4,FR0001
26.04.2010,01.09.2010,IT,L10852800,Parka Outdoor Lifestyle STD,VO,3200532999,25.2,EUR,3,IT0000
23.12.2009,03.09.2010,RU,L10852900,Parka Outdoor Lifestyle STD,VO,3200466557,4076.28,RUB,9,RU0001
24.12.2009,21.10.2010,RU,L10852900,Parka Outdoor Lifestyle STD,VO,3200466870,443.02,RUB,1,RU0001
01.03.2010,30.09.2010,RU,L10852900,Parka Outdoor Lifestyle STD,VO,3200478778,3187.8,RUB,7,RU0001
01.03.2010,04.10.2010,NO,L10852900,Parka Outdoor Lifestyle STD,VO,3200478926,723.93,NOK,6,NO02FR
07.01.2010,10.07.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491842,62.82,CHF,3,CH0001
26.11.2009,15.07.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491867,8130.3,CHF,410,CH0001
15.01.2010,06.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491883,14.28,CHF,1,CH0001
15.01.2010,06.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491924,20.94,CHF,1,CH0001
15.01.2010,06.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491932,17.85,CHF,1,CH0001
19.01.2010,15.07.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200491995,85.2,CHF,4,CH0001
29.01.2010,06.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492058,17.84,CHF,1,CH0001
01.02.2010,31.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492075,87.6,CHF,4,CH0001
15.02.2010,08.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492276,21.42,CHF,1,CH0001
01.02.2010,31.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492304,20.23,CHF,1,CH0001
17.02.2010,03.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492332,66.06,CHF,3,CH0001
18.02.2010,20.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492366,76.16,CHF,4,CH0001
23.02.2010,10.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492415,60.69,CHF,3,CH0001
24.02.2010,20.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492480,133.28,CHF,7,CH0001
02.03.2010,20.07.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492569,14.28,CHF,1,CH0001
02.03.2010,01.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492571,67.47,CHF,3,CH0001
02.03.2010,01.08.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492574,20.23,CHF,1,CH0001
03.03.2010,12.10.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492629,38.08,CHF,2,CH0001
12.03.2010,01.09.2010,CH,L10852900,Parka Outdoor Lifestyle STD,VO,3200492910,0,CHF,\N,CH0001
10.03.2010,03.09.2010,IT,L10852900,Parka Outdoor Lifestyle STD,VO,3200495815,50.4,EUR,7,IT0000
04.03.2010,03.09.2010,AT,L10852900,Parka Outdoor Lifestyle STD,VO,3200500538,8.33,EUR,1,AT0003
22.02.2010,01.09.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200503402,53.4,EUR,6,FR0001
18.03.2010,07.10.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200504169,20,EUR,2,FR0001
18.03.2010,01.12.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200504172,19.4,EUR,2,FR0001
25.03.2010,15.11.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200504392,10,EUR,1,FR0001
26.03.2010,02.09.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200504481,26.1,EUR,3,FR0001
31.03.2010,16.11.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200504673,30,EUR,3,FR0001
12.04.2010,10.07.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200505177,37.6,EUR,4,FR0001
21.04.2010,01.09.2010,FR,L10852900,Parka Outdoor Lifestyle STD,VO,3200506221,0,EUR,\N,FR0001
26.04.2010,01.09.2010,IT,L10852900,Parka Outdoor Lifestyle STD,VO,3200532999,25.2,EUR,3,IT0000
15.12.2009,01.09.2010,RU,L10853100,Parka Outdoor Lifestyle STD,VO,3200464717,1336.5,RUB,3,RU0001
25.12.2009,01.10.2010,RU,L10853100,Parka Outdoor Lifestyle STD,VO,3200466992,2351.25,RUB,5,RU0001
28.12.2009,08.12.2010,RU,L10853100,Parka Outdoor Lifestyle STD,VO,3200467093,2613.6,RUB,6,RU0001
28.12.2009,01.09.2010,RU,L10853100,Parka Outdoor Lifestyle STD,VO,3200467107,2598.78,RUB,6,RU0001
21.01.2010,01.09.2010,RU,L10853100,Parka Outdoor Lifestyle STD,VO,3200469598,2598.78,RUB,6,RU0001
10.12.2010,30.08.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200603332,10038.72,RUB,24,RU0001
17.12.2010,30.10.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200605895,6202.42,RUB,14,RU0001
20.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200606536,3361.05,RUB,7,RU0001
20.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200606656,0,RUB,\N,RU0001
21.12.2010,30.12.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607012,3920.4,RUB,9,RU0001
21.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607017,2613.6,RUB,6,RU0001
21.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607070,7682.4,RUB,16,RU0001
22.12.2010,30.12.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607181,2673,RUB,6,RU0001
22.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607290,2880.9,RUB,6,RU0001
23.12.2010,30.10.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607307,6098.4,RUB,14,RU0001
24.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607777,9147.6,RUB,21,RU0001
24.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607809,6811.2,RUB,16,RU0001
24.12.2010,30.08.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607823,0,RUB,\N,RU0001
24.12.2010,30.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607829,14256,RUB,36,RU0001
27.12.2010,30.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200607834,3101.14,RUB,7,RU0001
27.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608476,0,RUB,\N,RU0001
27.12.2010,01.10.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608521,6040.2,RUB,15,RU0001
27.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608545,2673,RUB,6,RU0001
27.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608562,10810.8,RUB,26,RU0001
27.12.2010,15.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608566,17671.5,RUB,42,RU0001
27.12.2010,31.10.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608585,886.06,RUB,2,RU0001
28.12.2010,25.12.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608699,1920.6,RUB,4,RU0001
28.12.2010,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608704,0,RUB,\N,RU0001
28.12.2010,30.09.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200608825,5751.9,RUB,14,RU0001
29.12.2010,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200609055,3841.2,RUB,8,RU0001
29.12.2010,15.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200609065,3118.5,RUB,7,RU0001
29.12.2010,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200609068,2227.5,RUB,5,RU0001
30.12.2010,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200609113,5761.8,RUB,12,RU0001
11.01.2011,30.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200610889,0,RUB,\N,RU0001
13.01.2011,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200611447,2227.5,RUB,5,RU0001
18.01.2011,01.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200612942,2153.25,RUB,5,RU0001
19.01.2011,05.09.2011,CH,L12134400,Parka Outdoor Lifestyle STD,VO,3200613116,32,CHF,2,CH0001
27.01.2011,01.08.2011,NO,L12134400,Parka Outdoor Lifestyle STD,VO,3200616431,724.53,NOK,6,NO02FR
27.01.2011,05.09.2011,CH,L12134400,Parka Outdoor Lifestyle STD,VO,3200616617,40,CHF,2,CH0001
27.01.2011,05.09.2011,CH,L12134400,Parka Outdoor Lifestyle STD,VO,3200616622,20,CHF,1,CH0001
01.02.2011,01.10.2011,DK,L12134400,Parka Outdoor Lifestyle STD,VO,3200618391,480,DKK,4,DK01FR
09.02.2011,05.09.2011,CH,L12134400,Parka Outdoor Lifestyle STD,VO,3200621683,16,CHF,1,CH0001
11.02.2011,10.10.2011,SE,L12134400,Parka Outdoor Lifestyle STD,VO,3200623058,2047.99,SEK,20,SE02FR
16.02.2011,01.09.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200625402,52.44,EUR,5,DE0005
16.02.2011,31.12.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200626373,3361.05,RUB,7,RU0001
16.02.2011,06.09.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200626755,56.4,EUR,6,FR0001
17.02.2011,01.09.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200627098,52.44,EUR,5,DE0005
17.02.2011,01.08.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200627478,0,EUR,\N,FR0001
18.02.2011,15.08.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200627781,91.31,EUR,9,DE0005
18.02.2011,14.10.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200627781,91.31,EUR,9,DE0005
20.02.2011,01.08.2011,CH,L12134400,Parka Outdoor Lifestyle STD,VO,3200628042,72,CHF,4,CH0001
21.02.2011,01.10.2011,ES,L12134400,Parka Outdoor Lifestyle STD,VO,3200629234,39.54,EUR,3,SP0003
28.02.2011,26.09.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200632783,11.06,EUR,1,DE0005
01.03.2011,06.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200633810,4455,RUB,10,RU0001
02.03.2011,16.09.2011,DE,L12134400,Parka Outdoor Lifestyle STD,VO,3200634141,11.06,EUR,1,DE0005
03.03.2011,01.12.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200634959,52.8,EUR,6,FR0001
09.03.2011,01.09.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200638165,10,EUR,1,FR0001
09.03.2011,02.08.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200638167,75.2,EUR,8,FR0001
17.03.2011,15.09.2011,ES,L12134400,Parka Outdoor Lifestyle STD,VO,3200642420,40.35,EUR,3,SP0003
22.03.2011,23.09.2011,ES,L12134400,Parka Outdoor Lifestyle STD,VO,3200645427,53.8,EUR,4,SP0003
02.04.2011,01.09.2011,FR,L12134400,Parka Outdoor Lifestyle STD,VO,3200658523,0,EUR,\N,FR0001
04.04.2011,01.11.2011,ES,L12134400,Parka Outdoor Lifestyle STD,VO,3200659638,60.52,EUR,5,SP0003
20.04.2011,30.11.2011,RU,L12134400,Parka Outdoor Lifestyle STD,VO,3200672868,3118.5,RUB,7,RU0001
09.03.2011,05.09.2011,SK,L12134400,Parka Outdoor Lifestyle STD,VO,3200700738,30.46,EUR,3,1
16.03.2011,03.10.2011,SK,L12134400,Parka Outdoor Lifestyle STD,VO,3200700760,62.94,EUR,6,1
11.02.2011,26.09.2011,CZ,L12134400,Parka Outdoor Lifestyle STD,VO,3200701022,2555,CZK,10,FR01CZ
15.02.2011,03.10.2011,CZ,L12134400,Parka Outdoor Lifestyle STD,VO,3200701043,1246,CZK,4,FR01CZ
07.03.2011,05.09.2011,CZ,L12134400,Parka Outdoor Lifestyle STD,VO,3200701393,934.5,CZK,3,FR01CZ
07.03.2011,05.09.2011,CZ,L12134400,Parka Outdoor Lifestyle STD,VO,3200701398,5229,CZK,18,FR01CZ
07.03.2011,05.09.2011,CZ,L12134400,Parka Outdoor Lifestyle STD,VO,3200701401,0,EUR,\N,FR01CZ
